,C4,grupo
351,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.8231191e-03, 1.3007713e-03, 1.7655480e-03, ..., 9.6658430e-17,
       9.1663510e-17, 7.2807855e-17], shape=(1025,), dtype=float32))",CV
352,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9142113e-03, 9.6758484e-04, 2.1911014e-03, ..., 1.8410346e-16,
       1.6516753e-16, 2.3821400e-17], shape=(1025,), dtype=float32))",CV
353,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.4391127e-03, 1.8831922e-03, 4.1296543e-03, ..., 1.9583357e-16,
       1.7545307e-16, 4.5638704e-17], shape=(1025,), dtype=float32))",CV
354,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.5727959e-03, 2.1988524e-03, 1.7023699e-03, ..., 1.8759353e-16,
       1.4849251e-16, 2.5603452e-17], shape=(1025,), dtype=float32))",CV
355,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.46625892e-03, 1.73487118e-03, 2.67351209e-03, ...,
       9.88077102e-17, 1.09082074e-16, 5.94168532e-17],
      shape=(1025,), dtype=float32))",CV
356,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.8414903e-03, 2.8396314e-03, 2.7565530e-02, ..., 1.8190026e-16,
       1.8401465e-16, 6.3220084e-17], shape=(1025,), dtype=float32))",CV
357,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.2965271e-03, 1.3449432e-03, 2.0188813e-03, ..., 7.5330055e-17,
       9.8729214e-17, 2.4523119e-17], shape=(1025,), dtype=float32))",CV
358,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.5981304e-03, 6.9992529e-04, 1.2134907e-03, ..., 6.5709547e-17,
       7.1016731e-17, 5.2248801e-17], shape=(1025,), dtype=float32))",CV
359,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.3718981e-03, 1.4914727e-03, 9.1563608e-04, ..., 1.1498390e-16,
       6.6329827e-17, 5.5135383e-17], shape=(1025,), dtype=float32))",CV
360,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.1892695e-03, 2.2585527e-03, 4.8180451e-03, ..., 1.1323491e-16,
       1.0213594e-16, 2.4231328e-17], shape=(1025,), dtype=float32))",CV
361,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.7405656e-03, 1.4461298e-03, 4.2459201e-03, ..., 1.0175283e-16,
       1.4150387e-16, 3.8852114e-17], shape=(1025,), dtype=float32))",CV
362,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.9221473e-02, 2.8918289e-02, 1.0605909e-01, ..., 3.5878569e-16,
       1.3912340e-16, 2.0778819e-16], shape=(1025,), dtype=float32))",CV
363,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.7584699e-03, 2.3442609e-03, 1.6687395e-03, ..., 1.9668047e-16,
       2.0888905e-16, 6.4706078e-17], shape=(1025,), dtype=float32))",CV
364,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.8908854e-03, 8.7572658e-04, 2.5096301e-03, ..., 7.4117348e-17,
       7.9361905e-17, 5.5689068e-17], shape=(1025,), dtype=float32))",CV
365,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.6519164e-03, 1.1905667e-03, 3.0051342e-03, ..., 1.3541874e-16,
       1.4804697e-16, 8.1484675e-17], shape=(1025,), dtype=float32))",CV
366,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.3848112e-03, 2.2467168e-03, 2.3931672e-03, ..., 4.8090673e-17,
       1.1656453e-16, 6.9460103e-17], shape=(1025,), dtype=float32))",CV
367,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.3095944e-02, 6.8933237e-03, 4.0574476e-02, ..., 3.4508011e-16,
       2.3852945e-16, 6.9596753e-17], shape=(1025,), dtype=float32))",CV
368,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.1225543e-02, 2.4583098e-02, 2.5809286e-02, ..., 2.8573156e-16,
       6.9390861e-16, 2.0013619e-16], shape=(1025,), dtype=float32))",CV
369,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.5447595e-03, 7.2844117e-04, 1.0036994e-03, ..., 9.3913203e-17,
       1.1659365e-16, 3.8358205e-17], shape=(1025,), dtype=float32))",CV
370,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.5820117e-03, 1.6020563e-03, 4.4306563e-03, ..., 4.6219610e-17,
       5.8908581e-17, 4.5023818e-17], shape=(1025,), dtype=float32))",CV
371,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.4679457e-03, 1.1502561e-03, 3.2424778e-03, ..., 1.6476918e-16,
       6.7305132e-17, 3.6460864e-17], shape=(1025,), dtype=float32))",CV
372,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.4835104e-03, 1.0392522e-03, 1.9793415e-03, ..., 8.4132884e-17,
       1.5136831e-16, 5.0967776e-17], shape=(1025,), dtype=float32))",CV
373,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.1032797e-03, 1.6321859e-03, 2.6302012e-03, ..., 8.9712429e-17,
       1.2299207e-16, 1.6693200e-17], shape=(1025,), dtype=float32))",CV
374,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.7637542e-03, 1.1746195e-03, 1.9070669e-03, ..., 6.4308237e-17,
       1.0023533e-16, 6.4313226e-17], shape=(1025,), dtype=float32))",CV
375,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.96971561e-03, 1.74072431e-03, 2.67594145e-03, ...,
       1.00009915e-16, 1.40396770e-16, 4.64642504e-17],
      shape=(1025,), dtype=float32))",CV
376,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.3963510e-03, 5.8698998e-04, 2.2115740e-03, ..., 9.5431490e-17,
       8.5685416e-17, 3.3676766e-17], shape=(1025,), dtype=float32))",CV
377,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.5234111e-03, 1.0425661e-03, 2.5721090e-03, ..., 1.3118584e-16,
       1.3791173e-16, 3.7104225e-17], shape=(1025,), dtype=float32))",CV
378,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.1092195e-03, 3.3828577e-03, 2.1953909e-03, ..., 1.5672934e-16,
       1.7635435e-16, 2.7692948e-17], shape=(1025,), dtype=float32))",CV
379,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.8520540e-03, 1.6514076e-03, 1.7883243e-03, ..., 1.5935758e-16,
       1.5474890e-16, 6.7006229e-17], shape=(1025,), dtype=float32))",CV
380,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.2222360e-03, 2.2043302e-03, 2.0268254e-03, ..., 1.2100648e-16,
       1.1636004e-16, 5.8784887e-17], shape=(1025,), dtype=float32))",CV
381,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.2789821e-03, 1.7237179e-03, 2.5391229e-03, ..., 1.0566049e-16,
       1.2586732e-16, 6.1921980e-17], shape=(1025,), dtype=float32))",CV
382,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.4141210e-02, 5.0652502e-03, 2.7177832e-03, ..., 1.4251705e-16,
       1.1158799e-16, 3.1701138e-17], shape=(1025,), dtype=float32))",CV
383,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.0302004e-03, 3.3579555e-03, 1.8711458e-03, ..., 3.8265971e-16,
       1.1935306e-16, 3.3938665e-17], shape=(1025,), dtype=float32))",CV
384,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.30712234e-03, 1.01471774e-03, 1.20010646e-03, ...,
       1.16047630e-16, 1.09678875e-16, 6.12672298e-17],
      shape=(1025,), dtype=float32))",CV
385,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.3697962e-03, 9.8882290e-04, 1.9817725e-03, ..., 8.7467785e-17,
       7.3344570e-17, 1.4848521e-17], shape=(1025,), dtype=float32))",CV
386,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.7421013e-03, 1.9702879e-03, 2.1489982e-03, ..., 1.9839472e-16,
       1.2858005e-16, 4.3144976e-17], shape=(1025,), dtype=float32))",CV
387,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.3129350e-03, 2.1562262e-03, 5.2999258e-03, ..., 1.5237899e-16,
       1.5952355e-16, 6.4427099e-17], shape=(1025,), dtype=float32))",CV
388,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.4056247e-03, 1.8524734e-03, 3.7769983e-03, ..., 1.1873479e-16,
       1.1926048e-16, 4.2131538e-17], shape=(1025,), dtype=float32))",CV
389,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.2433824e-03, 2.1026661e-03, 3.0881341e-03, ..., 8.3061771e-17,
       6.3100090e-17, 3.6359806e-17], shape=(1025,), dtype=float32))",CV
390,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.4654252e-03, 1.5710432e-03, 2.1580921e-03, ..., 1.7950829e-16,
       1.4983858e-16, 7.2602893e-17], shape=(1025,), dtype=float32))",CV
391,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.1205972e-03, 1.4850564e-03, 3.4814377e-03, ..., 6.4281913e-17,
       4.9123100e-17, 4.3475197e-17], shape=(1025,), dtype=float32))",CV
392,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.4174017e-03, 1.8701170e-03, 4.1298196e-03, ..., 1.8060344e-16,
       1.2322928e-16, 5.3313488e-17], shape=(1025,), dtype=float32))",CV
393,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.4168976e-03, 9.6016150e-04, 1.6477486e-03, ..., 1.0767331e-16,
       9.8936975e-17, 3.5669471e-17], shape=(1025,), dtype=float32))",CV
394,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.8521671e-02, 2.6590429e-02, 2.2578130e-02, ..., 3.0785918e-16,
       5.9922785e-16, 1.6256512e-16], shape=(1025,), dtype=float32))",CV
395,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.52248554e-02, 5.97444410e-03, 3.35413311e-03, ...,
       1.57583346e-16, 2.25292156e-16, 1.06655424e-16],
      shape=(1025,), dtype=float32))",CV
396,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.5391189e-03, 2.8362302e-03, 1.7025248e-03, ..., 2.7570255e-16,
       1.7665623e-16, 2.9332665e-17], shape=(1025,), dtype=float32))",CV
397,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.3399633e-03, 1.0832425e-03, 2.2849783e-03, ..., 1.3283676e-16,
       1.8030311e-16, 7.6178378e-17], shape=(1025,), dtype=float32))",CV
398,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.7567499e-03, 1.6941348e-03, 1.6422410e-03, ..., 1.2299567e-16,
       1.8175956e-16, 3.8123348e-17], shape=(1025,), dtype=float32))",CV
399,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.6788446e-03, 1.1084512e-03, 1.9141269e-03, ..., 6.3501378e-17,
       2.0124108e-16, 4.5792431e-17], shape=(1025,), dtype=float32))",CV
400,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.48763836e-03, 1.78047689e-03, 2.55715521e-03, ...,
       1.04534626e-16, 1.68548069e-16, 3.80094852e-17],
      shape=(1025,), dtype=float32))",CV
401,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.6172290e-03, 4.2196582e-03, 3.4851378e-03, ..., 8.6595659e-17,
       1.0571356e-16, 4.5297102e-17], shape=(1025,), dtype=float32))",CV
402,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.2196731e-03, 1.5859889e-03, 2.3168135e-03, ..., 1.4664693e-16,
       2.0874501e-16, 5.7942255e-17], shape=(1025,), dtype=float32))",CV
403,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.4680967e-03, 1.6288222e-03, 2.1178136e-03, ..., 1.6803442e-16,
       1.1950630e-16, 2.7858057e-17], shape=(1025,), dtype=float32))",CV
404,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.6061631e-03, 1.8766430e-03, 1.6657601e-03, ..., 1.3177208e-16,
       1.8675552e-16, 2.9104922e-17], shape=(1025,), dtype=float32))",CV
405,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.2202265e-03, 5.9857132e-04, 1.5524048e-03, ..., 5.5101217e-17,
       6.9476667e-17, 3.7018817e-17], shape=(1025,), dtype=float32))",CV
406,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.0591895e-03, 1.7088354e-03, 1.7871314e-03, ..., 2.2141476e-16,
       2.0127041e-16, 8.1535914e-17], shape=(1025,), dtype=float32))",CV
407,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.8769921e-03, 7.7994785e-04, 2.8534045e-03, ..., 6.3465611e-17,
       4.6297650e-17, 1.6203562e-17], shape=(1025,), dtype=float32))",CV
408,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.3592644e-03, 1.3241161e-03, 2.0462042e-03, ..., 5.9213360e-17,
       6.0877648e-17, 2.0644454e-17], shape=(1025,), dtype=float32))",CV
409,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.7937553e-03, 6.6148984e-04, 1.5971255e-03, ..., 6.5797996e-17,
       7.4435641e-17, 1.8446781e-17], shape=(1025,), dtype=float32))",CV
410,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9681426e-03, 8.3744182e-04, 4.3510371e-03, ..., 1.0409978e-16,
       1.3124957e-16, 6.0111460e-17], shape=(1025,), dtype=float32))",CV
411,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.2610362e-03, 1.2089157e-03, 2.9812059e-03, ..., 1.1101373e-16,
       1.2581052e-16, 2.7647402e-17], shape=(1025,), dtype=float32))",CV
412,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.7927787e-03, 8.9625525e-04, 5.2408758e-03, ..., 1.5635789e-16,
       1.0185512e-16, 5.8671014e-17], shape=(1025,), dtype=float32))",CV
413,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9021349e-03, 8.1827812e-04, 2.2558086e-03, ..., 9.4442023e-17,
       9.7501949e-17, 5.0751422e-17], shape=(1025,), dtype=float32))",CV
414,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.3931418e-03, 1.4555543e-03, 7.8241192e-03, ..., 4.1520920e-17,
       2.6986779e-17, 1.0214051e-17], shape=(1025,), dtype=float32))",CV
415,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.7820502e-03, 1.6224796e-03, 5.8228094e-03, ..., 6.3478687e-17,
       5.6618170e-17, 2.8353389e-17], shape=(1025,), dtype=float32))",CV
416,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.3033091e-02, 4.7189281e-03, 3.6570868e-03, ..., 3.7883515e-17,
       2.7831865e-17, 6.1023840e-17], shape=(1025,), dtype=float32))",CV
417,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.26315514e-03, 5.88710362e-04, 1.23769685e-03, ...,
       2.26355725e-17, 3.69408340e-17, 1.15349336e-17],
      shape=(1025,), dtype=float32))",CV
418,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.9535575e-03, 2.4302569e-03, 4.7133807e-03, ..., 3.8578466e-17,
       4.4021808e-17, 4.5490679e-17], shape=(1025,), dtype=float32))",CV
419,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.3752823e-03, 1.2791243e-03, 1.8660856e-03, ..., 3.5650432e-17,
       3.2205185e-17, 2.7647400e-17], shape=(1025,), dtype=float32))",CV
420,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.1967403e-03, 9.4960618e-04, 3.5200645e-03, ..., 8.5318148e-17,
       4.7164442e-17, 1.5897540e-17], shape=(1025,), dtype=float32))",CV
421,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.0504740e-03, 8.3040545e-04, 2.6793093e-03, ..., 4.3989922e-17,
       2.6737789e-17, 5.5055677e-18], shape=(1025,), dtype=float32))",CV
422,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.1284628e-04, 2.6187886e-04, 7.6678902e-04, ..., 5.2959428e-17,
       5.2446156e-17, 2.1988108e-17], shape=(1025,), dtype=float32))",CV
423,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.1443458e-03, 4.7061199e-04, 9.3066331e-04, ..., 4.9414142e-17,
       5.5563912e-17, 1.3897715e-17], shape=(1025,), dtype=float32))",CV
